filename,artist,bpm,key,camelot,energy,genres,format,path
SERGIK - Forza.wav,Unknown Artist,86.1,D major,10B,8,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Forza.wav
SERGIK x Slick Floyd x Lev Ayathiens - Running.wav,Unknown Artist,117.5,F major,7B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Slick Floyd x Lev Ayathiens - Running.wav
SERGIK - Can We Rock.wav,Unknown Artist,117.5,A major,11B,5,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Can We Rock.wav
Sergik x Slick Floyd - If you want to.wav,Unknown Artist,86.1,A major,11B,7,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Sergik x Slick Floyd - If you want to.wav
SERGIK - Ooh I Like That.wav,Unknown Artist,123.0,D major,10B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Ooh I Like That.wav
SERGIK x CHKLZ - On Da Flow.wav,Unknown Artist,86.1,D major,10B,7,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x CHKLZ - On Da Flow.wav
SERGIK - Deep Side The Mood.wav,Unknown Artist,136.0,D major,10B,5,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Deep Side The Mood.wav
SERGIK x Janis & The Planets - Searching (Instrumental).wav,Unknown Artist,92.3,F major,7B,5,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Janis & The Planets - Searching (Instrumental).wav
SERGIK - Para Papa.wav,Unknown Artist,123.0,A major,11B,8,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Para Papa.wav
SERGIK - Drunk.wav,Unknown Artist,129.2,A major,11B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Drunk.wav
SERGIK - Rushy Funkshway 1.wav,Unknown Artist,117.5,A major,11B,7,funk,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Rushy Funkshway 1.wav
SERGIK x Breauxxx - The Bag 135bpm (Tech-yes VIP).wav,Unknown Artist,129.2,D major,10B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Breauxxx - The Bag 135bpm (Tech-yes VIP).wav
SERGIK  - Make it Bounce Pre-Master.wav,Unknown Artist,129.2,D major,10B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK  - Make it Bounce Pre-Master.wav
SERGIK - Roundabout No Exit.wav,Unknown Artist,86.1,D major,10B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Roundabout No Exit.wav
SERGIK - Free.wav,Unknown Artist,129.2,A major,11B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Free.wav
SERGIK x Guage x Fairydvst - Feelin.wav,Unknown Artist,129.2,D major,10B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Guage x Fairydvst - Feelin.wav
SERGIK x BatteryLo - Thiiisss.wav,Unknown Artist,92.3,A minor,8A,7,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x BatteryLo - Thiiisss.wav
SERGIK x Slick Floyd x Lev Ayathiens - Running (No Vocals).wav,Unknown Artist,117.5,F minor,4A,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Slick Floyd x Lev Ayathiens - Running (No Vocals).wav
SERGIK - Cant Fight It.wav,Unknown Artist,123.0,D major,10B,7,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Cant Fight It.wav
SERGIK - Book of Memories.wav,Unknown Artist,92.3,G major,9B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Book of Memories.wav
SERGIK x Stov - Everyday (DnB ViP).wav,Unknown Artist,76.0,A major,11B,6,dnb,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Stov - Everyday (DnB ViP).wav
SERGIK - WooksWonkWubz.wav,Unknown Artist,143.6,A major,11B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - WooksWonkWubz.wav
SERGIK x Braydo - Bicycle Day.wav,Unknown Artist,86.1,D major,10B,7,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Braydo - Bicycle Day.wav
SERGIK - Containment Breach.wav,Unknown Artist,129.2,A major,11B,5,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Containment Breach.wav
Sergik x L9V - Hourglass.wav,Unknown Artist,86.1,D minor,7A,8,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Sergik x L9V - Hourglass.wav
SERGIK - Early Morning.wav,Unknown Artist,123.0,G# major,4B,8,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Early Morning.wav
SERGIK x NOOD - If You Want To.wav,Unknown Artist,86.1,C major,8B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x NOOD - If You Want To.wav
SERGIK x JIMII - Do it Yourself v2.wav,Unknown Artist,86.1,D major,10B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x JIMII - Do it Yourself v2.wav
SERGIK - Whats the Reason.wav,Unknown Artist,123.0,D major,10B,10,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Whats the Reason.wav
SERGIK - No Drama.wav,Unknown Artist,123.0,A minor,8A,5,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - No Drama.wav
SERGIK x ESHER - Nitrous.wav,Unknown Artist,136.0,C major,8B,5,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x ESHER - Nitrous.wav
SERGIK Ft. Janis & The Planets - Suade.wav,Unknown Artist,92.3,D minor,7A,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK Ft. Janis & The Planets - Suade.wav
SERGIK x Zak Martin - Wat U Want.wav,Unknown Artist,86.1,A minor,8A,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Zak Martin - Wat U Want.wav
Sergik - baked turkey.wav,Unknown Artist,117.5,C minor,5A,5,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Sergik - baked turkey.wav
SERGIK x Jetski - Alienated.wav,Unknown Artist,129.2,D minor,7A,7,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Jetski - Alienated.wav
SERGIK x Slick Floyd - LDE.wav,Unknown Artist,86.1,D major,10B,7,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Slick Floyd - LDE.wav
SERGIK - To Dat Bass 2.wav,Unknown Artist,86.1,D major,10B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - To Dat Bass 2.wav
SERGIK - Turn in to.wav,Unknown Artist,123.0,A major,11B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Turn in to.wav
SERGIK - Whats the Reason (Bass VIP).wav,Unknown Artist,92.3,A minor,8A,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Whats the Reason (Bass VIP).wav
SERGIK - Rover Coasting.wav,Unknown Artist,86.1,D major,10B,5,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Rover Coasting.wav
SERGIK x Slick Floyd - Pharoe.wav,Unknown Artist,86.1,A major,11B,5,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Slick Floyd - Pharoe.wav
SERGIK x Isaiah - Wont Stop.wav,Unknown Artist,136.0,E minor,9A,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Isaiah - Wont Stop.wav
SERGIK X OG Coconuttz - Drunk n High.wav,Unknown Artist,143.6,A major,11B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK X OG Coconuttz - Drunk n High.wav
SERGIK - Going Gone 122bpm.wav,Unknown Artist,86.1,A major,11B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Going Gone 122bpm.wav
SERGIK - Frequency.wav,Unknown Artist,129.2,D minor,7A,7,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Frequency.wav
SERGIK - Double D's.wav,Unknown Artist,86.1,D major,10B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Double D's.wav
SERGIK - In The Streets 2.wav,Unknown Artist,86.1,D major,10B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - In The Streets 2.wav
SERGIK - Like The Ol Days 1.wav,Unknown Artist,129.2,A major,11B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Like The Ol Days 1.wav
SERGIK - Everlast.wav,Unknown Artist,86.1,D minor,7A,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Everlast.wav
SERGIK - Quarter Keys ft Andino.wav,Unknown Artist,86.1,D major,10B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Quarter Keys ft Andino.wav
SERGIK - Duce.wav,Unknown Artist,112.3,D major,10B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Duce.wav
SERGIK - Atlantis.wav,Unknown Artist,86.1,B minor,10A,5,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Atlantis.wav
SERGIK - Cruise Control 1.wav,Unknown Artist,129.2,D minor,7A,5,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Cruise Control 1.wav
SERGIK - Up n Down.wav,Unknown Artist,129.2,F# minor,11A,7,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Up n Down.wav
SERGIK x Optikz - Foe Fos.wav,Unknown Artist,92.3,A major,11B,7,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Optikz - Foe Fos.wav
SERGIK x L9V x Silent Jay - We Should Save.wav,Unknown Artist,123.0,D minor,7A,5,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x L9V x Silent Jay - We Should Save.wav
SERGIK x Silent Jay - Move n Groove.wav,Unknown Artist,86.1,A minor,8A,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Silent Jay - Move n Groove.wav
SERGIK - Better With You.wav,Unknown Artist,123.0,D minor,7A,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Better With You.wav
SERGIK x Breauxxx - The Bag  (DiscoTech SRGFLIP).wav,Unknown Artist,129.2,A major,11B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Breauxxx - The Bag  (DiscoTech SRGFLIP).wav
SERGIK x Javi - Smoke Break at Da Crib VIP.2.wav,Unknown Artist,86.1,D major,10B,5,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Javi - Smoke Break at Da Crib VIP.2.wav
SERGIK - Daze V2.wav,Unknown Artist,152.0,E minor,9A,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Daze V2.wav
SERGIK x Emperor Obscure - Baggin On Me.wav,Unknown Artist,123.0,D major,10B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Emperor Obscure - Baggin On Me.wav
SERGIK - Let the music.wav,Unknown Artist,117.5,C major,8B,5,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Let the music.wav
SERGIK - Spanktula.wav,Unknown Artist,86.1,D minor,7A,8,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Spanktula.wav
SERGIK - Hello Hello.wav,Unknown Artist,86.1,A major,11B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Hello Hello.wav
SERGIK - Space Dust.wav,Unknown Artist,86.1,A minor,8A,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Space Dust.wav
SERGIK x NOOD -  Refreshments.wav,Unknown Artist,86.1,D major,10B,5,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x NOOD -  Refreshments.wav
SERGIK - Dandy - Cmaj - 105bpm.wav,Unknown Artist,147.7,D major,10B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Dandy - Cmaj - 105bpm.wav
SERGIK - What Is What Xtendo.wav,Unknown Artist,89.1,D minor,7A,8,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - What Is What Xtendo.wav
SERGIK Rework - Say Yeah v3.wav,Unknown Artist,129.2,A major,11B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK Rework - Say Yeah v3.wav
Sergik - Bloops n Kats.wav,Unknown Artist,123.0,D major,10B,7,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Sergik - Bloops n Kats.wav
SERGIK - Sunrise Bass.wav,Unknown Artist,92.3,D minor,7A,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Sunrise Bass.wav
SERGIK - Fk Wat They Say.wav,Unknown Artist,123.0,F# minor,11A,7,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Fk Wat They Say.wav
SERGIK - Bender 1 1.wav,Unknown Artist,86.1,D major,10B,7,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Bender 1 1.wav
SERGIK - Wonked (135 BPM Drum Rework).wav,Unknown Artist,89.1,A major,11B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Wonked (135 BPM Drum Rework).wav
SERGIK x Skeezy - Keep Myself.wav,Unknown Artist,86.1,A major,11B,7,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Skeezy - Keep Myself.wav
SERGIK - Jumpin.wav,Unknown Artist,129.2,A major,11B,5,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Jumpin.wav
SERGIK - Perspectives.wav,Unknown Artist,123.0,A major,11B,9,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Perspectives.wav
SERGIK x Isaiah Walker - Be Yourself.wav,Unknown Artist,123.0,A major,11B,5,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Isaiah Walker - Be Yourself.wav
SERGIK x CEEMOAR x GOJI - SlimThick.wav,Unknown Artist,129.2,D major,10B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x CEEMOAR x GOJI - SlimThick.wav
SERGIK x Bobs Secret - From The Soul.wav,Unknown Artist,86.1,A major,11B,6,soul,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Bobs Secret - From The Soul.wav
SERGIK x Forgotten Modern - Flip Da Switch.wav,Unknown Artist,129.2,D major,10B,7,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Forgotten Modern - Flip Da Switch.wav
SERGIK - 24_7 VIP 2.wav,Unknown Artist,86.1,A major,11B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - 24_7 VIP 2.wav
SERGIK - Illusions.wav,Unknown Artist,86.1,D major,10B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Illusions.wav
SERGIK - The Seed.wav,Unknown Artist,80.7,D major,10B,5,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - The Seed.wav
SERGIK - BS Aside.wav,Unknown Artist,123.0,A major,11B,7,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - BS Aside.wav
SERGIK X OLEA - Bad Water.wav,Unknown Artist,86.1,A major,11B,8,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK X OLEA - Bad Water.wav
SERGIK - Gypsy - House.wav,Unknown Artist,152.0,D minor,7A,7,house,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Gypsy - House.wav
SERGIK - Subliminal acid.wav,Unknown Artist,123.0,A major,11B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Subliminal acid.wav
Sergik - Its On till Dawn.wav,Unknown Artist,86.1,A major,11B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Sergik - Its On till Dawn.wav
SERGIK - Bad Decisions.wav,Unknown Artist,123.0,A minor,8A,8,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Bad Decisions.wav
SERGIK x Javi - Smoke Break at Da Crib VIP1.wav,Unknown Artist,86.1,D major,10B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Javi - Smoke Break at Da Crib VIP1.wav
SERGIK - Temptations.wav,Unknown Artist,123.0,D major,10B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Temptations.wav
SERGIK - Reverie.wav,Unknown Artist,123.0,D minor,7A,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Reverie.wav
SERGIK x SRIJA - Disco Power.wav,Unknown Artist,129.2,D major,10B,6,disco,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x SRIJA - Disco Power.wav
SERGIK x Sean Watson x NOOD - Aqua.wav,Unknown Artist,86.1,A major,11B,5,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Sean Watson x NOOD - Aqua.wav
Sergik - Shifting.wav,Unknown Artist,86.1,B minor,10A,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Sergik - Shifting.wav
SERGIK - Giddup - 125BPM CMaj.wav,Unknown Artist,123.0,D major,10B,7,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Giddup - 125BPM CMaj.wav
SERGIK - Spring Swing 1.wav,Unknown Artist,86.1,A minor,8A,7,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Spring Swing 1.wav
Sergik ft. 1200runway x DJ Epidemik - Its My Birthday_.wav,Unknown Artist,123.0,C major,8B,5,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Sergik ft. 1200runway x DJ Epidemik - Its My Birthday_.wav
SERGIK - Tricks.wav,Unknown Artist,89.1,D major,10B,7,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Tricks.wav
Sergik - Desert Dweller.wav,Unknown Artist,117.5,B minor,10A,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Sergik - Desert Dweller.wav
SERGIK x Breauxxxx x Janis - The Bag (OG MiX).wav,Unknown Artist,129.2,A major,11B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Breauxxxx x Janis - The Bag (OG MiX).wav
SERGIK x Forgotten Modern - Flip Da Switch v2.wav,Unknown Artist,129.2,D major,10B,7,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Forgotten Modern - Flip Da Switch v2.wav
SERGIK - On and On.wav,Unknown Artist,129.2,D major,10B,5,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - On and On.wav
SERGIK - Wandering.wav,Unknown Artist,117.5,G# minor,1A,5,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Wandering.wav
Sergik x Mateo Haze - Changing Lanes.wav,Unknown Artist,86.1,A minor,8A,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Sergik x Mateo Haze - Changing Lanes.wav
SERGIK x SLICK FLOYD - Feelin Good V2.wav,Unknown Artist,86.1,D minor,7A,8,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x SLICK FLOYD - Feelin Good V2.wav
SERGIK - Came to get Lit.wav,Unknown Artist,86.1,D major,10B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Came to get Lit.wav
SERGIK - 24_7 VIP 1.wav,Unknown Artist,123.0,E minor,9A,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - 24_7 VIP 1.wav
SERGIK - Lunar Gravity.wav,Unknown Artist,86.1,D major,10B,5,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Lunar Gravity.wav
SERGIK x Frank Terry - Repeat.wav,Unknown Artist,86.1,D major,10B,7,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Frank Terry - Repeat.wav
