filename,artist,bpm,key,camelot,energy,genres,format,path
Hip Hopamine (0).mp3,Unknown Artist,143.6,A# major,6B,6,,mp3,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Musical Introspection/Hip Hopamine (0).mp3
On a Chill mode.mp3,Unknown Artist,86.1,A major,11B,6,ambient,mp3,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Musical Introspection/On a Chill mode.mp3
Just Be Yourself.mp3,Debbie_Pender,129.2,E minor,9A,4,,mp3,/Users/machd/Music/Music/Media.localized/Music/Debbie_Pender/Unknown Album/Just Be Yourself.mp3
Slapz.mp3,JCreate,143.6,D minor,7A,6,,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/Unknown Album/Slapz.mp3
hip hop jordan 21.mp3,JCreate,89.1,C major,8B,6,hiphop,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/Unknown Album/hip hop jordan 21.mp3
hip hop jordan 08.mp3,JCreate,89.1,D major,10B,6,hiphop,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/Unknown Album/hip hop jordan 08.mp3
hip hop jordan 33.mp3,JCreate,136.0,F# minor,11A,6,hiphop,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/Unknown Album/hip hop jordan 33.mp3
hip hop jordan 32.mp3,JCreate,123.0,A major,11B,6,hiphop,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/Unknown Album/hip hop jordan 32.mp3
hip hop jordan 24.mp3,JCreate,86.1,A major,11B,6,hiphop,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/Unknown Album/hip hop jordan 24.mp3
hip hop jordan 31.mp3,JCreate,80.7,D major,10B,6,hiphop,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/Unknown Album/hip hop jordan 31.mp3
hip hop jordan 25.mp3,JCreate,152.0,D minor,7A,6,hiphop,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/Unknown Album/hip hop jordan 25.mp3
hip hop jordan 19.mp3,JCreate,123.0,D minor,7A,5,hiphop,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/Unknown Album/hip hop jordan 19.mp3
Chillow Pillow.mp3,JCreate,78.3,C# minor,12A,5,,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/Unknown Album/Chillow Pillow.mp3
hip hop jordan 29.mp3,JCreate,129.2,A major,11B,7,hiphop,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/Unknown Album/hip hop jordan 29.mp3
hip hop jordan 15.mp3,JCreate,86.1,A minor,8A,6,hiphop,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/Unknown Album/hip hop jordan 15.mp3
hip hop jordan 01.mp3,JCreate,143.6,G# minor,1A,6,hiphop,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/Unknown Album/hip hop jordan 01.mp3
hip hop jordan 04 1.mp3,JCreate,107.7,F major,7B,5,hiphop,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/Unknown Album/hip hop jordan 04 1.mp3
hip hop jordan 17.mp3,JCreate,123.0,F# minor,11A,6,hiphop,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/Unknown Album/hip hop jordan 17.mp3
hip hop jordan 03.mp3,JCreate,129.2,D major,10B,6,hiphop,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/Unknown Album/hip hop jordan 03.mp3
hip hop jordan 02.mp3,JCreate,117.5,C major,8B,6,hiphop,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/Unknown Album/hip hop jordan 02.mp3
hip hop jordan 16.mp3,JCreate,143.6,F# minor,11A,7,hiphop,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/Unknown Album/hip hop jordan 16.mp3
hip hop jordan 12.mp3,JCreate,92.3,F# major,2B,5,hiphop,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/Unknown Album/hip hop jordan 12.mp3
hip hop jordan 06.mp3,JCreate,152.0,D minor,7A,5,hiphop,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/Unknown Album/hip hop jordan 06.mp3
hip hop jordan 07.mp3,JCreate,152.0,D minor,7A,5,hiphop,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/Unknown Album/hip hop jordan 07.mp3
hip hop jordan 13.mp3,JCreate,86.1,D major,10B,6,hiphop,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/Unknown Album/hip hop jordan 13.mp3
hip hop jordan 05.mp3,JCreate,89.1,E minor,9A,5,hiphop,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/Unknown Album/hip hop jordan 05.mp3
hip hop jordan 11.mp3,JCreate,86.1,A major,11B,6,hiphop,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/Unknown Album/hip hop jordan 11.mp3
hip hop jordan 10.mp3,JCreate,86.1,E minor,9A,6,hiphop,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/Unknown Album/hip hop jordan 10.mp3
hip hop jordan 04.mp3,JCreate,89.1,E minor,9A,6,hiphop,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/Unknown Album/hip hop jordan 04.mp3
hip hop jordan.mp3,JCreate,89.1,A minor,8A,6,hiphop,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/Unknown Album/hip hop jordan.mp3
hip hop jordan 29 (Slowed Remix).mp3,JCreate,123.0,D major,10B,7,hiphop,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/Unknown Album/hip hop jordan 29 (Slowed Remix).mp3
hip hop jordan 30 (#2).mp3,JCreate,95.7,A major,11B,6,hiphop,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/Unknown Album/hip hop jordan 30 (#2).mp3
The Wah (0).mp3,JCreate,143.6,A major,11B,5,,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/Musical Introspection/The Wah (0).mp3
Vibraphone Hop.mp3,JCreate,123.0,A major,11B,6,,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/Musical Introspection/Vibraphone Hop.mp3
Trumpets.mp3,JCreate,147.7,A major,11B,5,,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/Musical Introspection/Trumpets.mp3
Hipper Hop.mp3,JCreate,143.6,D minor,7A,6,,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/Musical Introspection/Hipper Hop.mp3
Return of The Boom Bap.mp3,JCreate,143.6,C major,8B,6,hiphop,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/Musical Introspection/Return of The Boom Bap.mp3
Tonight (0).mp3,JCreate,99.4,D minor,7A,6,,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/The Journey/Tonight (0).mp3
06 How Long Has it Been.mp3,JCreate,143.6,A major,11B,6,,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/The Journey/06 How Long Has it Been.mp3
Crevice In the Dessert.mp3,JCreate,78.3,G minor,6A,5,,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/The Journey/Crevice In the Dessert.mp3
09 The Vibes.mp3,JCreate,92.3,D major,10B,6,,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/The Journey/09 The Vibes.mp3
11 Altered Introspection Pt. 2.mp3,JCreate,136.0,A# minor,3A,6,,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/The Journey/11 Altered Introspection Pt. 2.mp3
The Calling (0).mp3,JCreate,129.2,F# minor,11A,6,,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/The Journey/The Calling (0).mp3
Tranquil Ride (0).mp3,JCreate,129.2,A# major,6B,5,,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/The Journey/Tranquil Ride (0).mp3
Simmer Occasion.mp3,JCreate,152.0,D major,10B,6,,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/The Journey/Simmer Occasion.mp3
The Boom dont stop (0).mp3,JCreate,143.6,F# minor,11A,5,,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/The Journey/The Boom dont stop (0).mp3
Divine Art (0).mp3,JCreate,123.0,D# minor,2A,6,,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/The Journey/Divine Art (0).mp3
swept (0).mp3,JCreate,123.0,D major,10B,5,,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/The Journey/swept (0).mp3
07 Smooth Sailing.mp3,JCreate,86.1,A major,11B,6,,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/The Journey/07 Smooth Sailing.mp3
Distortion.mp3,JCreate,152.0,F minor,4A,6,,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/The Journey/Distortion.mp3
Deeper than the ocean.mp3,JCreate,129.2,F minor,4A,6,,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/The Journey/Deeper than the ocean.mp3
13 On A Journey.mp3,JCreate,152.0,A major,11B,6,,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/The Journey/13 On A Journey.mp3
3s and 7s Cover by Austan x Scott T..mp3,JCreate,86.1,B minor,10A,6,,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/The Journey/3s and 7s Cover by Austan x Scott T..mp3
3s and 7s Cover_2.mp3,JCreate,86.1,B minor,10A,6,,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/The Journey/3s and 7s Cover_2.mp3
Galore X JCreate - Smooth Sailing (0).mp3,JCreate,86.1,G# major,4B,6,,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/The Journey/Galore X JCreate - Smooth Sailing (0).mp3
08 Happy Odd Individuals.mp3,JCreate,83.4,F# minor,11A,6,,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/The Journey/08 Happy Odd Individuals.mp3
01 End Of Summer.mp3,JCreate,78.3,A major,11B,6,,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/The Journey/01 End Of Summer.mp3
Desert Nights (0).mp3,JCreate,83.4,D major,10B,5,,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/The Journey/Desert Nights (0).mp3
Desperate (0).mp3,JCreate,152.0,D major,10B,5,,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/The Journey/Desperate (0).mp3
Flexing (0).mp3,JCreate,143.6,E minor,9A,5,,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/The Journey/Flexing (0).mp3
Whats going on_2.mp3,JCreate,123.0,D minor,7A,6,,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/The Journey/Whats going on_2.mp3
Dont leave me alone.mp3,JCreate,86.1,E minor,9A,6,,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/The Journey/Dont leave me alone.mp3
collab myst (0).mp3,JCreate,86.1,D minor,7A,6,,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/The Journey/collab myst (0).mp3
Afternoon Ride (0).mp3,JCreate,86.1,A# major,6B,6,,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/The Journey/Afternoon Ride (0).mp3
Etheral Panorama (0).mp3,JCreate,95.7,D major,10B,5,,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/The Journey/Etheral Panorama (0).mp3
Whats going on (0).mp3,JCreate,123.0,D minor,7A,6,,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/The Journey/Whats going on (0).mp3
Desert Nights.mp3,JCreate,83.4,D major,10B,5,,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/The Journey/Desert Nights.mp3
On the Otther side (0).mp3,JCreate,86.1,D major,10B,5,,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/The Journey/On the Otther side (0).mp3
Funking Around.mp3,JCreate,92.3,D# major,5B,6,,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/The Journey/Funking Around.mp3
Give me that (0).mp3,JCreate,83.4,A major,11B,5,,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/The Journey/Give me that (0).mp3
That Funk (0).mp3,JCreate,107.7,A major,11B,4,funk,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/The Journey/That Funk (0).mp3
Trumpets.mp3,JCreate,147.7,E major,12B,5,,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/The Journey/Trumpets.mp3
Divine.mp3,JCreate,80.7,F# minor,11A,5,,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/The Journey/Divine.mp3
Give me that.mp3,JCreate,83.4,A major,11B,5,,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/The Journey/Give me that.mp3
The Vibes.mp3,JCreate,92.3,D major,10B,6,,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/The Journey/The Vibes.mp3
04 The Token Ones.mp3,JCreate,129.2,D minor,7A,6,,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/The Journey/04 The Token Ones.mp3
On A Journey.mp3,JCreate,152.0,A major,11B,6,,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/The Journey/On A Journey.mp3
12 Simmer Ocasion.mp3,JCreate,152.0,D major,10B,6,,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/The Journey/12 Simmer Ocasion.mp3
Empyreal Funk (0).mp3,JCreate,86.1,E major,12B,6,funk,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/The Journey/Empyreal Funk (0).mp3
Happy Odd Individuals.mp3,JCreate,83.4,F# minor,11A,6,,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/The Journey/Happy Odd Individuals.mp3
Amaranthine (0).mp3,JCreate,123.0,A# major,6B,6,,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/The Journey/Amaranthine (0).mp3
Dont leave me alone (0).mp3,JCreate,86.1,E minor,9A,6,,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/The Journey/Dont leave me alone (0).mp3
Funking Around (0).mp3,JCreate,92.3,D# major,5B,6,,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/The Journey/Funking Around (0).mp3
05 The Funky Psychedelic.mp3,JCreate,152.0,D major,10B,6,funk,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/The Journey/05 The Funky Psychedelic.mp3
Deja Vu (0).mp3,JCreate,80.7,E minor,9A,6,,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/The Journey/Deja Vu (0).mp3
Dream Sequence.mp3,JCreate,76.0,A major,11B,5,,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/The Journey/Dream Sequence.mp3
World with No Regulation.mp3,JCreate,86.1,C# minor,12A,6,,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/The Journey/World with No Regulation.mp3
Walk Back (0).mp3,JCreate,86.1,B minor,10A,7,,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/The Journey/Walk Back (0).mp3
Focus (0).mp3,JCreate,80.7,C major,8B,6,,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/The Journey/Focus (0).mp3
The Machine (0).mp3,JCreate,89.1,A minor,8A,7,,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/The Journey/The Machine (0).mp3
The Machine.mp3,JCreate,89.1,A minor,8A,7,,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/The Journey/The Machine.mp3
Mellow.mp3,JCreate,80.7,D minor,7A,5,,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/Mixgenredine/Mellow.mp3
Feel the Jam.mp3,JCreate,89.1,A major,11B,6,,mp3,/Users/machd/Music/Music/Media.localized/Music/JCreate/Mixgenredine/Feel the Jam.mp3
Kavon - Feel it now.mp3,Kavon 2016,92.3,F major,7B,7,,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Kavon 2016/Unknown Album/Kavon - Feel it now.mp3
These times.wav,Unknown Artist,92.3,B minor,10A,4,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/These times.wav
Bad Bitch Affirmations Smart Bitch Edition.m4a,Unknown Artist,,,,,,m4a,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Bad Bitch Affirmations Smart Bitch Edition.m4a
Sean Hart - SHAKE THAT ASS FUNKERSIZE.wav,Unknown Artist,86.1,F# minor,11A,9,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Sean Hart - SHAKE THAT ASS FUNKERSIZE.wav
chillout vibin.mp3,Unknown Artist,123.0,A major,11B,5,ambient,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/chillout vibin.mp3
Soundolosophy.wav,Unknown Artist,117.5,A major,11B,5,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Soundolosophy.wav
hip hop jordan 34-2.mp3,Unknown Artist,112.3,A major,11B,6,hiphop,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/hip hop jordan 34-2.mp3
Andino x Segik La Selva.wav,Unknown Artist,129.2,D minor,7A,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Andino x Segik La Selva.wav
ANDINO x SERGIK -  ELROW 1.wav,Unknown Artist,129.2,D major,10B,7,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/ANDINO x SERGIK -  ELROW 1.wav
untitled.fyjump3.mp3,Unknown Artist,147.7,G minor,6A,4,,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/untitled.fyjump3.mp3
Chill hip hop 2.mp3,Unknown Artist,92.3,C major,8B,6,"hiphop,ambient",mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Chill hip hop 2.mp3
Chill hip hop 3.mp3,Unknown Artist,129.2,D major,10B,6,"hiphop,ambient",mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Chill hip hop 3.mp3
AZ.mp3,Unknown Artist,89.1,D major,10B,6,,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/AZ.mp3
the LNGwayyyyyyyyy v1.wav,Unknown Artist,92.3,E major,12B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/the LNGwayyyyyyyyy v1.wav
TombStoned (0).wav,Unknown Artist,92.3,A minor,8A,5,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/TombStoned (0).wav
Stranger wings 140.wav,Unknown Artist,143.6,A major,11B,5,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Stranger wings 140.wav
Janis & The Planets x SERGIK - Searching.wav,Unknown Artist,92.3,F major,7B,5,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Janis & The Planets x SERGIK - Searching.wav
Another Day.wav,Unknown Artist,123.0,A minor,8A,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Another Day.wav
You Said That (0).wav,Unknown Artist,89.1,A major,11B,7,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/You Said That (0).wav
long ago (1).wav,Unknown Artist,89.1,A major,11B,5,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/long ago (1).wav
Dream Edge_2.mp3,Unknown Artist,99.4,F# minor,11A,5,,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Dream Edge_2.mp3
Trip Hop 3.mp3,Unknown Artist,152.0,D major,10B,6,,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Trip Hop 3.mp3
BeJanis x Sergik's Secret - Soul Infinite.wav,Unknown Artist,92.3,D minor,7A,6,soul,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/BeJanis x Sergik's Secret - Soul Infinite.wav
Old Fellas 4 (Sin Drum).mp3,Unknown Artist,80.7,A major,11B,5,,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Old Fellas 4 (Sin Drum).mp3
8.12 - haus.mp3,Unknown Artist,123.0,B minor,10A,6,,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/8.12 - haus.mp3
OG Coconut - sturdy_uh.wav,Unknown Artist,143.6,E minor,9A,7,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/OG Coconut - sturdy_uh.wav
Cold Sweat.wav,Unknown Artist,89.1,A# minor,3A,5,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Cold Sweat.wav
SERIK x Stan The Guitarman - Well Known Treat.wav,Unknown Artist,123.0,D major,10B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERIK x Stan The Guitarman - Well Known Treat.wav
_.wav,Unknown Artist,86.1,D major,10B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/_.wav
Ease (0).wav,Unknown Artist,86.1,A minor,8A,5,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Ease (0).wav
SHAKE THAT ASS FUNKERSIZE.wav,Unknown Artist,86.1,F# minor,11A,9,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SHAKE THAT ASS FUNKERSIZE.wav
Move Somethin 2 Live Crew.m4a,Unknown Artist,,,,,,m4a,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Move Somethin 2 Live Crew.m4a
808 start up!.mp3,Unknown Artist,80.7,A minor,8A,6,,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/808 start up!.mp3
DURO - no breakdown no vox 11.30.22.mp3,Unknown Artist,86.1,B minor,10A,6,,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/DURO - no breakdown no vox 11.30.22.mp3
Tang Wu (0).wav,Unknown Artist,123.0,A major,11B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Tang Wu (0).wav
Optikz x SERGIK(Vips) - Crowd Control - Trap.wav,Unknown Artist,123.0,A minor,8A,8,hiphop,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Optikz x SERGIK(Vips) - Crowd Control - Trap.wav
9.22.24 Empty 120 BPM Note C.aif,Unknown Artist,117.5,C major,8B,6,,aif,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/9.22.24 Empty 120 BPM Note C.aif
Goin Backwards.mp3,Unknown Artist,136.0,A minor,8A,7,,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Goin Backwards.mp3
heavy dub v7.wav,Unknown Artist,136.0,D minor,7A,6,reggae,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/heavy dub v7.wav
"DRE, Dilon Karim - Frustrated (Unreleased).wav",Unknown Artist,143.6,A major,11B,5,,wav,"/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/DRE, Dilon Karim - Frustrated (Unreleased).wav"
Realm Transfer.wav,Unknown Artist,86.1,D minor,7A,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Realm Transfer.wav
ARZA - Swear Fo 2.wav,Unknown Artist,92.3,F# minor,11A,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/ARZA - Swear Fo 2.wav
relaxation.mp3,Unknown Artist,123.0,A minor,8A,4,,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/relaxation.mp3
Janis Demo x Andino.wav,Unknown Artist,129.2,A major,11B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Janis Demo x Andino.wav
Trip Hop 4.mp3,Unknown Artist,86.1,A major,11B,6,,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Trip Hop 4.mp3
How I Work [vocals].mp3,Unknown Artist,129.2,D major,10B,7,,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/How I Work [vocals].mp3
RIdin.wav,Unknown Artist,86.1,F# minor,11A,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/RIdin.wav
mac me v3.wav,Unknown Artist,92.3,D major,10B,7,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/mac me v3.wav
Dunes of Dawn & Dilon Karim - Paranoia (UNR).mp3,Unknown Artist,92.3,A major,11B,5,,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Dunes of Dawn & Dilon Karim - Paranoia (UNR).mp3
Andino x Sergik - Tradicion master.wav,Unknown Artist,86.1,D major,10B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Andino x Sergik - Tradicion master.wav
no love (0).wav,Unknown Artist,123.0,A minor,8A,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/no love (0).wav
3 41 AM.wav,Unknown Artist,86.1,D major,10B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/3 41 AM.wav
Cory Hill x SERGIK - Love.wav,Unknown Artist,117.5,A major,11B,5,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Cory Hill x SERGIK - Love.wav
WUB V2 light master.wav,Unknown Artist,136.0,E major,12B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/WUB V2 light master.wav
Busta The Nut 3.mp3,Unknown Artist,117.5,A major,11B,8,,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Busta The Nut 3.mp3
Lodin - A Letter From Home 2.mp3,Unknown Artist,129.2,D major,10B,6,,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Lodin - A Letter From Home 2.mp3
Hidden World of Fungi (Instrumental)  - Michael Crowe x SERGIK.wav,Unknown Artist,129.2,C major,8B,5,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Hidden World of Fungi (Instrumental)  - Michael Crowe x SERGIK.wav
Cory Hill x SERGIK - Love 1.wav,Unknown Artist,86.1,A major,11B,5,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Cory Hill x SERGIK - Love 1.wav
Donuts N Milk (0).wav,Unknown Artist,89.1,B major,1B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Donuts N Milk (0).wav
Valerie Stoss - BACK2DANCE (Master) 2.wav,Unknown Artist,129.2,D minor,7A,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Valerie Stoss - BACK2DANCE (Master) 2.wav
Rainy Daze (0).wav,Unknown Artist,86.1,D minor,7A,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Rainy Daze (0).wav
Noir Pt 2.mp3,Unknown Artist,83.4,A# minor,3A,5,,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Noir Pt 2.mp3
RUNTHA v222.mp3,Unknown Artist,86.1,E minor,9A,7,,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/RUNTHA v222.mp3
Pixelated Thoughts (0).wav,Unknown Artist,89.1,A major,11B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Pixelated Thoughts (0).wav
