filename,artist_folder,bpm,key,duration_sec,sample_rate,bit_depth,channels,file_size_mb,format,path
Janis and The Planets x SERGIK - Searching.wav,Unknown Artist,,,174.55,48000,24,2,47.94,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Janis and The Planets x SERGIK - Searching.wav
8.5.24 V2.0 groovin 120 bpm Note G.aif,Unknown Artist,,,96.0,48000,24,2,26.37,aif,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/8.5.24 V2.0 groovin 120 bpm Note G.aif
Lazy Afternoon (0).wav,Unknown Artist,,,170.6,44100,0,2,28.7,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Lazy Afternoon (0).wav
SERGIK - The Beat.wav,Unknown Artist,,,226.0,44100,24,2,57.03,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - The Beat.wav
SERGIK x Mike Ron - MNWKA.wav,Unknown Artist,,,302.57,44100,24,2,76.35,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Mike Ron - MNWKA.wav
SERGIK x Bob Secret - Kiss Me.wav,Unknown Artist,,,241.98,44100,24,2,61.06,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Bob Secret - Kiss Me.wav
SERGIK - Bass Bunker.wav,Unknown Artist,,,221.82,44100,24,2,55.97,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Bass Bunker.wav
SERGIK - Rushy Funkshway.wav,Unknown Artist,,,304.7,44100,24,2,76.89,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Rushy Funkshway.wav
Hip Hop 1.mp3,Unknown Artist,,,148.77,44100,0,2,5.68,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Hip Hop 1.mp3
SERGIK - Straight to the Room.wav,Unknown Artist,,,199.68,44100,24,2,50.39,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Straight to the Room.wav
Dream Street (0).wav,Unknown Artist,,,191.89,44100,0,2,32.28,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Dream Street (0).wav
5.24.24 2.0 LOVE 120 bpm A.aif,Unknown Artist,,,176.0,48000,24,2,48.34,aif,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/5.24.24 2.0 LOVE 120 bpm A.aif
SERGIK - Rhythm VIP Techno.wav,Unknown Artist,,,243.75,44100,24,2,61.51,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Rhythm VIP Techno.wav
Always Constant.wav,Unknown Artist,,,114.42,44100,0,2,19.25,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Always Constant.wav
SERGIK x Janis & The Planets - To The Moon.wav,Unknown Artist,,,276.0,48000,24,2,75.81,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Janis & The Planets - To The Moon.wav
SERGIK ft. Javi - LOKO.wav,Unknown Artist,,,220.8,48000,24,2,60.64,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK ft. Javi - LOKO.wav
SERGIK - This is the sound.wav,Unknown Artist,,,242.27,44100,0,2,40.76,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - This is the sound.wav
SERGIK - Piece Of Your Luv 2.wav,Unknown Artist,,,253.77,44100,24,2,64.04,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Piece Of Your Luv 2.wav
Sergik - Kittymean.wav,Unknown Artist,,,232.26,44100,0,2,39.07,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Sergik - Kittymean.wav
SERGIK x OG Coconut - Big Macs n Jumbo Jacks.wav,Unknown Artist,,,227.56,44100,24,2,57.42,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x OG Coconut - Big Macs n Jumbo Jacks.wav
SERGIK - To Dat Bass.wav,Unknown Artist,,,260.95,48000,24,2,71.67,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - To Dat Bass.wav
blew up before it even started 12 smx.wav,Unknown Artist,,,219.43,44100,0,2,36.91,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/blew up before it even started 12 smx.wav
SERGIK x OG Coconut x Kuhl - Mavericks.aif,Unknown Artist,,,192.0,44100,24,2,48.45,aif,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x OG Coconut x Kuhl - Mavericks.aif
SERGIK - The World Dont Stop The Day (Sax).wav,Unknown Artist,,,265.16,44100,24,2,66.91,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - The World Dont Stop The Day (Sax).wav
SERPANT.aif,Unknown Artist,,,166.29,44100,16,2,27.97,aif,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERPANT.aif
SERGIK - Discodellic.wav,Unknown Artist,,,247.62,44100,0,2,41.66,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Discodellic.wav
SERGIK - My Type.wav,Unknown Artist,,,297.12,44100,24,2,74.98,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - My Type.wav
SERGIK x Aloe Flipz - Broken Problems.wav,Unknown Artist,,,202.31,44100,24,2,51.05,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Aloe Flipz - Broken Problems.wav
01 Arza x Y2 (Prince) Prod Dame x.mp3,Unknown Artist,,,173.33,44100,0,2,6.61,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/01 Arza x Y2 (Prince) Prod Dame x.mp3
Andino x SERGIK - Coming Thru 12.wav,Unknown Artist,,,275.91,44100,24,2,69.62,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Andino x SERGIK - Coming Thru 12.wav
SLAPSTICK BABY.mp3,Unknown Artist,,,275.9,48000,0,2,10.52,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SLAPSTICK BABY.mp3
Sergik x Silent Jay - tear the roof off.wav,Unknown Artist,,,246.72,44100,0,2,41.51,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Sergik x Silent Jay - tear the roof off.wav
SERGIK - Cherry Bombs singled.wav,Unknown Artist,,,1209.45,44100,24,2,305.2,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Cherry Bombs singled.wav
SERGIK Rework - Say Yeah v4.wav,Unknown Artist,,,285.0,44100,24,2,71.92,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK Rework - Say Yeah v4.wav
SERGIK - Resist d'King Of The Jungle with LOVE.wav,Unknown Artist,,,299.22,44100,24,2,75.51,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Resist d'King Of The Jungle with LOVE.wav
SERGIK x NOOD - juice.wav,Unknown Artist,,,240.0,44100,24,2,60.56,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x NOOD - juice.wav
Sergik - Warehouse District.wav,Unknown Artist,,,232.26,44100,0,2,39.07,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Sergik - Warehouse District.wav
Dont Stop FINAL.wav,Unknown Artist,,,269.88,44100,24,2,68.1,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Dont Stop FINAL.wav
Sergik - Recuperate.wav,Unknown Artist,,,155.0,44100,0,2,26.08,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Sergik - Recuperate.wav
SERGIK - Like That 1.wav,Unknown Artist,,,218.71,44100,24,2,55.19,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Like That 1.wav
sergik x frank terry_cozy cats_master 1 (worth the weight).wav,Unknown Artist,,,282.58,44100,24,2,71.4,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/sergik x frank terry_cozy cats_master 1 (worth the weight).wav
Darker side of the street.mp3,Unknown Artist,,,284.19,44100,0,2,10.84,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Darker side of the street.mp3
SERGIK - Forza.wav,Unknown Artist,,,258.75,44100,24,2,65.29,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Forza.wav
Night at the roxbury (Bass house) (Jcreate).wav,Unknown Artist,,,150.0,48000,0,2,27.47,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Night at the roxbury (Bass house) (Jcreate).wav
SERGIK x Slick Floyd x Lev Ayathiens - Running.wav,Unknown Artist,,,244.0,44100,24,2,61.57,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Slick Floyd x Lev Ayathiens - Running.wav
tester - Dido - Thank You (Breauxx Remix).mp3,Unknown Artist,,,123.82,44100,0,2,4.72,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/tester - Dido - Thank You (Breauxx Remix).mp3
SERGIK - Can We Rock.wav,Unknown Artist,,,296.95,44100,24,2,74.93,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Can We Rock.wav
Sergik x Slick Floyd - If you want to.wav,Unknown Artist,,,245.76,44100,0,2,41.34,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Sergik x Slick Floyd - If you want to.wav
so here you go.wav,Unknown Artist,,,270.16,44100,0,2,45.45,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/so here you go.wav
SERGIK - Ooh I Like That.wav,Unknown Artist,,,282.58,44100,24,2,71.31,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Ooh I Like That.wav
SERGIK x CHKLZ - On Da Flow.wav,Unknown Artist,,,230.55,44100,0,2,38.79,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x CHKLZ - On Da Flow.wav
SERGIK - Deep Side The Mood.wav,Unknown Artist,,,291.56,44100,24,2,73.57,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Deep Side The Mood.wav
SERGIK x Janis & The Planets - Searching (Instrumental).wav,Unknown Artist,,,174.55,48000,24,2,47.94,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Janis & The Planets - Searching (Instrumental).wav
SERGIK - Para Papa.wav,Unknown Artist,,,230.4,44100,24,2,58.14,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Para Papa.wav
Lose Control ANAMORPHIC Remix V17.wav,Unknown Artist,,,249.16,48000,0,2,45.62,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Lose Control ANAMORPHIC Remix V17.wav
SERGIK - Drunk.wav,Unknown Artist,,,289.52,44100,24,2,73.06,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Drunk.wav
BAGGINS - GIVING IT (Silent Jay x Sergik Remix).wav,Unknown Artist,,,288.75,48000,24,2,79.31,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/BAGGINS - GIVING IT (Silent Jay x Sergik Remix).wav
SERGIK - Rushy Funkshway 1.wav,Unknown Artist,,,299.49,44100,24,2,75.57,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Rushy Funkshway 1.wav
HOP BUNNY HOP.wav,Unknown Artist,,,314.18,44100,0,2,52.85,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/HOP BUNNY HOP.wav
SERGIK x Breauxxx - The Bag 135bpm (Tech-yes VIP).wav,Unknown Artist,,,273.75,44100,24,2,69.08,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Breauxxx - The Bag 135bpm (Tech-yes VIP).wav
SERGIK  - Make it Bounce Pre-Master.wav,Unknown Artist,,,259.05,44100,24,2,65.37,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK  - Make it Bounce Pre-Master.wav
SERGIK - Roundabout No Exit.wav,Unknown Artist,,,220.95,48000,24,2,60.69,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Roundabout No Exit.wav
edit mushrooms 86bpm.mp3,Unknown Artist,,,226.12,44100,0,2,5.18,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/edit mushrooms 86bpm.mp3
SERGIK - Free.wav,Unknown Artist,,,259.05,44100,24,2,65.37,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Free.wav
SERGIK x Guage x Fairydvst - Feelin.wav,Unknown Artist,,,228.57,44100,24,2,57.68,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Guage x Fairydvst - Feelin.wav
SERGIK x BatteryLo - Thiiisss.wav,Unknown Artist,,,195.43,48000,24,2,53.68,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x BatteryLo - Thiiisss.wav
SERGIK x Slick Floyd x Lev Ayathiens - Running (No Vocals).wav,Unknown Artist,,,244.0,44100,24,2,61.57,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Slick Floyd x Lev Ayathiens - Running (No Vocals).wav
versace mp3.mp3,Unknown Artist,,,141.64,44100,0,2,5.4,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/versace mp3.mp3
SERGIK - Cant Fight It.wav,Unknown Artist,,,316.1,44100,24,2,79.76,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Cant Fight It.wav
SERGIK - Book of Memories.wav,Unknown Artist,,,265.9,44100,24,2,67.1,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Book of Memories.wav
SERGIK x Stov - Everyday (DnB ViP).wav,Unknown Artist,,,208.0,44100,24,2,52.49,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Stov - Everyday (DnB ViP).wav
"Daisy - Right Cheek, Left Cheek.mp3",Unknown Artist,,,155.09,44100,0,2,3.55,mp3,"/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Daisy - Right Cheek, Left Cheek.mp3"
SERGIK - WooksWonkWubz.wav,Unknown Artist,,,150.86,44100,24,2,38.07,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - WooksWonkWubz.wav
SERGIK x Braydo - Bicycle Day.wav,Unknown Artist,,,230.48,48000,24,2,63.3,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Braydo - Bicycle Day.wav
SlowNMelloe.mp3,Unknown Artist,,,120.35,44100,0,2,4.59,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SlowNMelloe.mp3
SERGIK - Containment Breach.wav,Unknown Artist,,,236.36,48000,24,2,64.92,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Containment Breach.wav
Sergik x L9V - Hourglass.wav,Unknown Artist,,,203.52,44100,24,2,51.36,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Sergik x L9V - Hourglass.wav
Tenderly (0).wav,Unknown Artist,,,118.65,44100,0,2,39.92,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Tenderly (0).wav
SERGIK - Early Morning.wav,Unknown Artist,,,236.07,44100,24,2,59.57,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Early Morning.wav
SERGIK x NOOD - If You Want To.wav,Unknown Artist,,,273.75,44100,24,2,69.08,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x NOOD - If You Want To.wav
SERGIK Remix - Durand Jones & The Indications - Witchoo.wav,Unknown Artist,,,231.86,44100,24,2,58.51,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK Remix - Durand Jones & The Indications - Witchoo.wav
uncertain 1st.wav,Unknown Artist,,,41.56,48000,0,2,7.61,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/uncertain 1st.wav
SERGIK x JIMII - Do it Yourself v2.wav,Unknown Artist,,,243.75,44100,24,2,61.51,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x JIMII - Do it Yourself v2.wav
SERGIK ft Tia Jenny - Thats IT..wav,Unknown Artist,,,272.0,44100,24,2,68.64,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK ft Tia Jenny - Thats IT..wav
RTB- CD-6.aif,Unknown Artist,,,280.0,44100,32,2,94.21,aif,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/RTB- CD-6.aif
flip the phase v3.wav,Unknown Artist,,,302.8,44100,0,2,50.94,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/flip the phase v3.wav
SERGIK x Breauxx - Come Correct.wav,Unknown Artist,,,259.05,44100,24,2,65.37,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Breauxx - Come Correct.wav
SERGIK - No Drama.wav,Unknown Artist,,,263.04,44100,24,2,66.38,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - No Drama.wav
Trip Hop 8.mp3,Unknown Artist,,,201.22,44100,0,2,7.82,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Trip Hop 8.mp3
TEST.wav,Unknown Artist,,,352.0,48000,0,2,128.91,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/TEST.wav
SERGIK x ESHER - Nitrous.wav,Unknown Artist,,,348.44,44100,24,2,87.93,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x ESHER - Nitrous.wav
[FREE] Benny The Butcher Type Beat - 40 KEYZ.mp3,Unknown Artist,,,194.59,44100,0,2,4.45,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/[FREE] Benny The Butcher Type Beat - 40 KEYZ.mp3
SERGIK x Sean Watson Ft. Janis - A Good Day.wav,Unknown Artist,,,301.09,44100,24,2,75.98,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Sean Watson Ft. Janis - A Good Day.wav
Kavon - Rose Colored Goggles_72bpm_R1.mp3,Unknown Artist,,,180.05,48000,0,2,6.87,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Kavon - Rose Colored Goggles_72bpm_R1.mp3
SERGIK Ft. Janis & The Planets - Suade.wav,Unknown Artist,,,211.61,44100,24,2,53.4,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK Ft. Janis & The Planets - Suade.wav
SERGIK x Zak Martin - Wat U Want.wav,Unknown Artist,,,238.14,44100,24,2,60.09,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Zak Martin - Wat U Want.wav
Sergik - baked turkey.wav,Unknown Artist,,,165.52,44100,0,2,55.69,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Sergik - baked turkey.wav
SERGIK x Jetski - Alienated.wav,Unknown Artist,,,247.62,44100,24,2,62.48,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Jetski - Alienated.wav
SERGIK x Slick Floyd - LDE.wav,Unknown Artist,,,282.58,44100,24,2,71.31,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Slick Floyd - LDE.wav
SERGIK x Cy Heck - On A Diet.wav,Unknown Artist,,,262.08,44100,24,2,66.13,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Cy Heck - On A Diet.wav
SERGIK x Dilon Karim Ft. BeJanis- Let it Take Ya (Instrumental) 1.wav,Unknown Artist,,,270.74,44100,24,2,68.32,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Dilon Karim Ft. BeJanis- Let it Take Ya (Instrumental) 1.wav
SERGIK - To Dat Bass 2.wav,Unknown Artist,,,260.95,48000,24,2,71.67,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - To Dat Bass 2.wav
SERGIK - Turn in to.wav,Unknown Artist,,,243.81,44100,24,2,61.52,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Turn in to.wav
Janis and The Planets - Safespace (SERGIK Remix).wav,Unknown Artist,,,245.76,44100,24,2,62.02,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Janis and The Planets - Safespace (SERGIK Remix).wav
ARZA - Swear Fo.mp3,Unknown Artist,,,194.43,44100,0,2,7.42,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/ARZA - Swear Fo.mp3
Arza - California Dreams & Nightmares 144bpm E min.wav,Unknown Artist,,,53.33,44100,0,2,17.94,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Arza - California Dreams & Nightmares 144bpm E min.wav
SERGIK - Whats the Reason (Bass VIP).wav,Unknown Artist,,,248.89,44100,24,2,62.81,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Whats the Reason (Bass VIP).wav
SERGIK - Rover Coasting.wav,Unknown Artist,,,245.76,48000,24,2,67.5,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Rover Coasting.wav
Jazzy Situation.mp3,Unknown Artist,,,145.29,44100,0,2,5.54,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Jazzy Situation.mp3
SERGIK - Bitty Bong Dub.wav,Unknown Artist,,,259.2,44100,24,2,65.41,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Bitty Bong Dub.wav
